#imageName, isWithoutDysgraphia,diffAngle, performanceTime 
brown_0_[0].png,0,0.264,2.9
brown_0_[1].png,0,0.347,2.268
brown_0_[2].png,0,1.501,2.065
brown_0_[3].png,0,0.686,2.177
brown_0_[4].png,0,2.517,2.48
at_1_[0].png,1,0,1.468
at_1_[1].png,1,0,0.441
at_1_[2].png,1,0,0.977
at_1_[3].png,1,0,0.949
at_1_[4].png,1,0,0.469
at_0_[0].png,0,21.346,2.762
at_0_[1].png,0,5.906,2.433
at_0_[2].png,0,10.2,2.401
at_0_[3].png,0,11.241,2.445
at_0_[4].png,0,2.831,2.032
as_1_[0].png,1,0,2.542
as_1_[1].png,1,0,2.37
as_1_[2].png,1,0,1.303
as_1_[3].png,1,0,1.806
as_1_[4].png,1,0,1.287
as_0_[0].png,0,0.962,2.53
as_0_[1].png,0,8.181,1.722
as_0_[2].png,0,10.028,2.812
as_0_[3].png,0,4.087,2.629
as_0_[4].png,0,10.598,2.366
hand_1_[0].png,1,0,1.29
hand_1_[1].png,1,0,0.558
hand_1_[2].png,1,0,1.363
hand_1_[3].png,1,0,0.691
hand_1_[4].png,1,0,1.071
hand_0_[0].png,0,1.058,3.009
hand_0_[1].png,0,12.265,1.886
hand_0_[2].png,0,0.258,2.257
hand_0_[3].png,0,0.016,2.489
hand_0_[4].png,0,1.978,2.945
physical_1_[0].png,1,0,1.29
physical_1_[1].png,1,0,0.558
physical_1_[2].png,1,0,1.363
physical_1_[3].png,1,0,0.691
physical_1_[4].png,1,0,1.071
physical_0_[0].png,0,2.063,3.009
physical_0_[1].png,0,5.21,1.886
physical_0_[2].png,0,4.149,2.257
physical_0_[3].png,0,1.491,2.489
physical_0_[4].png,0,0.107,2.945
automotive_1_[0].png,1,0,1.29
automotive_1_[1].png,1,0,0.558
automotive_1_[2].png,1,0,1.363
automotive_1_[3].png,1,0,0.691
automotive_1_[4].png,1,0,1.071
automotive_0_[0].png,0,6.367,3.009
automotive_0_[1].png,0,6.943,1.886
automotive_0_[2].png,0,3.266,2.257
automotive_0_[3].png,0,5.711,2.489
automotive_0_[4].png,0,3.775,2.945
sun_1_[0].png,1,0,1.062
sun_1_[1].png,1,0,1.418
sun_1_[2].png,1,0,1.332
sun_1_[3].png,1,0,0.404
sun_1_[4].png,1,0,0.394
sun_0_[0].png,0,4.157,2.806
sun_0_[1].png,0,0.546,2.587
sun_0_[2].png,0,4.349,2.527
sun_0_[3].png,0,10.948,2.644
sun_0_[4].png,0,2.85,2.074
your_1_[0].png,1,0,0.632
your_1_[1].png,1,0,0.67
your_1_[2].png,1,0,1.225
your_1_[3].png,1,0,1.692
your_1_[4].png,1,0,0.976
your_0_[0].png,0,1.122,2.073
your_0_[1].png,0,1.473,2.533
your_0_[2].png,0,4.839,2.483
your_0_[3].png,0,13.025,2.018
your_0_[4].png,0,1.588,2.906
naked_1_[0].png,1,0,1.062
naked_1_[1].png,1,0,1.418
naked_1_[2].png,1,0,1.332
naked_1_[3].png,1,0,0.404
naked_1_[4].png,1,0,0.394
naked_0_[0].png,0,6.436,2.806
naked_0_[1].png,0,3.282,2.587
naked_0_[2].png,0,4.793,2.527
naked_0_[3].png,0,3.768,2.644
naked_0_[4].png,0,3.226,2.074
operating_1_[0].png,1,0,1.062
operating_1_[1].png,1,0,1.418
operating_1_[2].png,1,0,1.332
operating_1_[3].png,1,0,0.404
operating_1_[4].png,1,0,0.394
operating_0_[0].png,0,0.441,2.806
operating_0_[1].png,0,3.493,2.587
operating_0_[2].png,0,19.832,2.527
operating_0_[3].png,0,10.51,2.644
operating_0_[4].png,0,1.769,2.074
all_1_[0].png,1,0,1.169
all_1_[1].png,1,0,1.827
all_1_[2].png,1,0,1.027
all_1_[3].png,1,0,0.38
all_1_[4].png,1,0,1.177
all_0_[0].png,0,6.986,1.639
all_0_[1].png,0,6.929,2.165
all_0_[2].png,0,0.0,2.499
all_0_[3].png,0,0.41,2.507
all_0_[4].png,0,23.761,1.515
cards_1_[0].png,1,0,2.283
cards_1_[1].png,1,0,0.811
cards_1_[2].png,1,0,1.356
cards_1_[3].png,1,0,2.082
cards_1_[4].png,1,0,0.858
cards_0_[0].png,0,16.714,2.128
cards_0_[1].png,0,0.287,2.837
cards_0_[2].png,0,1.796,2.047
cards_0_[3].png,0,7.746,2.802
cards_0_[4].png,0,3.507,2.035
goal_1_[0].png,1,0,2.283
goal_1_[1].png,1,0,0.811
goal_1_[2].png,1,0,1.356
goal_1_[3].png,1,0,2.082
goal_1_[4].png,1,0,0.858
goal_0_[0].png,0,2.177,2.128
goal_0_[1].png,0,1.189,2.837
goal_0_[2].png,0,9.96,2.047
goal_0_[3].png,0,10.435,2.802
goal_0_[4].png,0,3.288,2.035
hill_1_[0].png,1,0,2.283
hill_1_[1].png,1,0,0.811
hill_1_[2].png,1,0,1.356
hill_1_[3].png,1,0,2.082
hill_1_[4].png,1,0,0.858
hill_0_[0].png,0,5.315,2.128
hill_0_[1].png,0,12.632,2.837
hill_0_[2].png,0,15.002,2.047
hill_0_[3].png,0,2.126,2.802
hill_0_[4].png,0,8.669,2.035
have_1_[0].png,1,0,1.163
have_1_[1].png,1,0,0.325
have_1_[2].png,1,0,0.413
have_1_[3].png,1,0,0.977
have_1_[4].png,1,0,1.077
have_0_[0].png,0,1.411,1.351
have_0_[1].png,0,27.341,1.777
have_0_[2].png,0,8.92,2.961
have_0_[3].png,0,0.96,2.064
have_0_[4].png,0,1.702,2.252
problems_1_[0].png,1,0,1.468
problems_1_[1].png,1,0,0.441
problems_1_[2].png,1,0,0.977
problems_1_[3].png,1,0,0.949
problems_1_[4].png,1,0,0.469
problems_0_[0].png,0,1.553,2.762
problems_0_[1].png,0,0.196,2.433
problems_0_[2].png,0,4.579,2.401
problems_0_[3].png,0,2.688,2.445
problems_0_[4].png,0,0.448,2.032
maps_1_[0].png,1,0,1.468
maps_1_[1].png,1,0,0.441
maps_1_[2].png,1,0,0.977
maps_1_[3].png,1,0,0.949
maps_1_[4].png,1,0,0.469
maps_0_[0].png,0,4.698,2.762
maps_0_[1].png,0,5.063,2.433
maps_0_[2].png,0,1.167,2.401
maps_0_[3].png,0,3.703,2.445
maps_0_[4].png,0,7.718,2.032
new_1_[0].png,1,0,0.62
new_1_[1].png,1,0,1.216
new_1_[2].png,1,0,1.019
new_1_[3].png,1,0,2.61
new_1_[4].png,1,0,1.178
new_0_[0].png,0,5.893,1.943
new_0_[1].png,0,4.013,2.735
new_0_[2].png,0,8.978,2.449
new_0_[3].png,0,16.348,2.18
new_0_[4].png,0,4.066,3.265
successful_1_[0].png,1,0,1.468
successful_1_[1].png,1,0,0.441
successful_1_[2].png,1,0,0.977
successful_1_[3].png,1,0,0.949
successful_1_[4].png,1,0,0.469
successful_0_[0].png,0,3.692,2.762
successful_0_[1].png,0,0.483,2.433
successful_0_[2].png,0,1.855,2.401
successful_0_[3].png,0,4.856,2.445
successful_0_[4].png,0,1.243,2.032
london_1_[0].png,1,0,2.542
london_1_[1].png,1,0,2.37
london_1_[2].png,1,0,1.303
london_1_[3].png,1,0,1.806
london_1_[4].png,1,0,1.287
london_0_[0].png,0,15.636,2.53
london_0_[1].png,0,5.431,1.722
london_0_[2].png,0,0.0,2.812
london_0_[3].png,0,1.497,2.629
london_0_[4].png,0,0.078,2.366
medicine_1_[0].png,1,0,2.542
medicine_1_[1].png,1,0,2.37
medicine_1_[2].png,1,0,1.303
medicine_1_[3].png,1,0,1.806
medicine_1_[4].png,1,0,1.287
medicine_0_[0].png,0,1.993,2.53
medicine_0_[1].png,0,1.13,1.722
medicine_0_[2].png,0,2.069,2.812
medicine_0_[3].png,0,9.896,2.629
medicine_0_[4].png,0,2.276,2.366
more_1_[0].png,1,0,1.673
more_1_[1].png,1,0,0.93
more_1_[2].png,1,0,0.489
more_1_[3].png,1,0,0.508
more_1_[4].png,1,0,1.706
more_0_[0].png,0,7.681,2.387
more_0_[1].png,0,0.071,2.734
more_0_[2].png,0,1.928,2.181
more_0_[3].png,0,7.039,2.14
more_0_[4].png,0,0.426,1.768
sold_1_[0].png,1,0,2.542
sold_1_[1].png,1,0,2.37
sold_1_[2].png,1,0,1.303
sold_1_[3].png,1,0,1.806
sold_1_[4].png,1,0,1.287
sold_0_[0].png,0,1.843,2.53
sold_0_[1].png,0,0.713,1.722
sold_0_[2].png,0,9.485,2.812
sold_0_[3].png,0,2.063,2.629
sold_0_[4].png,0,6.623,2.366
washington_1_[0].png,1,0,0.632
washington_1_[1].png,1,0,0.67
washington_1_[2].png,1,0,1.225
washington_1_[3].png,1,0,1.692
washington_1_[4].png,1,0,0.976
washington_0_[0].png,0,1.247,2.073
washington_0_[1].png,0,2.133,2.533
washington_0_[2].png,0,2.149,2.483
washington_0_[3].png,0,0.313,2.018
washington_0_[4].png,0,4.077,2.906
deal_1_[0].png,1,0,0.632
deal_1_[1].png,1,0,0.67
deal_1_[2].png,1,0,1.225
deal_1_[3].png,1,0,1.692
deal_1_[4].png,1,0,0.976
deal_0_[0].png,0,0.469,2.073
deal_0_[1].png,0,8.367,2.533
deal_0_[2].png,0,9.268,2.483
deal_0_[3].png,0,1.339,2.018
deal_0_[4].png,0,1.24,2.906
an_1_[0].png,1,0,0.521
an_1_[1].png,1,0,0.718
an_1_[2].png,1,0,1.221
an_1_[3].png,1,0,1.218
an_1_[4].png,1,0,1.329
an_0_[0].png,0,9.453,1.803
an_0_[1].png,0,2.657,2.472
an_0_[2].png,0,13.566,1.812
an_0_[3].png,0,9.033,2.05
an_0_[4].png,0,4.953,2.71
wind_1_[0].png,1,0,0.632
wind_1_[1].png,1,0,0.67
wind_1_[2].png,1,0,1.225
wind_1_[3].png,1,0,1.692
wind_1_[4].png,1,0,0.976
wind_0_[0].png,0,2.743,2.073
wind_0_[1].png,0,6.056,2.533
wind_0_[2].png,0,4.785,2.483
wind_0_[3].png,0,5.563,2.018
wind_0_[4].png,0,6.533,2.906
was_1_[0].png,1,0,1.022
was_1_[1].png,1,0,0.822
was_1_[2].png,1,0,0.809
was_1_[3].png,1,0,0.817
was_1_[4].png,1,0,1.075
was_0_[0].png,0,2.466,2.679
was_0_[1].png,0,1.785,1.208
was_0_[2].png,0,0.86,2.327
was_0_[3].png,0,8.503,2.703
was_0_[4].png,0,9.054,2.253
hold_1_[0].png,1,0,1.169
hold_1_[1].png,1,0,1.827
hold_1_[2].png,1,0,1.027
hold_1_[3].png,1,0,0.38
hold_1_[4].png,1,0,1.177
hold_0_[0].png,0,2.879,1.639
hold_0_[1].png,0,0.544,2.165
hold_0_[2].png,0,1.415,2.499
hold_0_[3].png,0,5.152,2.507
hold_0_[4].png,0,2.917,1.515
meeting_1_[0].png,1,0,1.169
meeting_1_[1].png,1,0,1.827
meeting_1_[2].png,1,0,1.027
meeting_1_[3].png,1,0,0.38
meeting_1_[4].png,1,0,1.177
meeting_0_[0].png,0,1.134,1.639
meeting_0_[1].png,0,2.977,2.165
meeting_0_[2].png,0,2.416,2.499
meeting_0_[3].png,0,3.16,2.507
meeting_0_[4].png,0,2.32,1.515
communities_1_[0].png,1,0,1.169
communities_1_[1].png,1,0,1.827
communities_1_[2].png,1,0,1.027
communities_1_[3].png,1,0,0.38
communities_1_[4].png,1,0,1.177
communities_0_[0].png,0,1.338,1.639
communities_0_[1].png,0,0.585,2.165
communities_0_[2].png,0,0.79,2.499
communities_0_[3].png,0,5.287,2.507
communities_0_[4].png,0,1.549,1.515
rss_1_[0].png,1,0,1.163
rss_1_[1].png,1,0,0.325
rss_1_[2].png,1,0,0.413
rss_1_[3].png,1,0,0.977
rss_1_[4].png,1,0,1.077
rss_0_[0].png,0,10.154,1.351
rss_0_[1].png,0,8.555,1.777
rss_0_[2].png,0,6.326,2.961
rss_0_[3].png,0,2.421,2.064
rss_0_[4].png,0,11.823,2.252
we_1_[0].png,1,0,1.179
we_1_[1].png,1,0,0.258
we_1_[2].png,1,0,1.111
we_1_[3].png,1,0,1.208
we_1_[4].png,1,0,1.719
we_0_[0].png,0,9.306,2.683
we_0_[1].png,0,10.429,2.421
we_0_[2].png,0,10.023,2.346
we_0_[3].png,0,2.175,2.255
we_0_[4].png,0,14.526,1.179
ratings_1_[0].png,1,0,1.163
ratings_1_[1].png,1,0,0.325
ratings_1_[2].png,1,0,0.413
ratings_1_[3].png,1,0,0.977
ratings_1_[4].png,1,0,1.077
ratings_0_[0].png,0,4.14,1.351
ratings_0_[1].png,0,1.889,1.777
ratings_0_[2].png,0,1.162,2.961
ratings_0_[3].png,0,3.878,2.064
ratings_0_[4].png,0,2.408,2.252
clinical_1_[0].png,1,0,1.163
clinical_1_[1].png,1,0,0.325
clinical_1_[2].png,1,0,0.413
clinical_1_[3].png,1,0,0.977
clinical_1_[4].png,1,0,1.077
clinical_0_[0].png,0,2.312,1.351
clinical_0_[1].png,0,2.703,1.777
clinical_0_[2].png,0,3.836,2.961
clinical_0_[3].png,0,4.13,2.064
clinical_0_[4].png,0,4.277,2.252
will_1_[0].png,1,0,1.235
will_1_[1].png,1,0,1.393
will_1_[2].png,1,0,1.559
will_1_[3].png,1,0,0.231
will_1_[4].png,1,0,1.574
will_0_[0].png,0,3.525,2.431
will_0_[1].png,0,1.841,2.62
will_0_[2].png,0,1.526,2.144
will_0_[3].png,0,8.523,1.958
will_0_[4].png,0,0.912,2.806
become_1_[0].png,1,0,0.62
become_1_[1].png,1,0,1.216
become_1_[2].png,1,0,1.019
become_1_[3].png,1,0,2.61
become_1_[4].png,1,0,1.178
become_0_[0].png,0,4.439,1.943
become_0_[1].png,0,4.202,2.735
become_0_[2].png,0,2.401,2.449
become_0_[3].png,0,0.099,2.18
become_0_[4].png,0,6.885,3.265
chicago_1_[0].png,1,0,0.62
chicago_1_[1].png,1,0,1.216
chicago_1_[2].png,1,0,1.019
chicago_1_[3].png,1,0,2.61
chicago_1_[4].png,1,0,1.178
chicago_0_[0].png,0,2.786,1.943
chicago_0_[1].png,0,5.974,2.735
chicago_0_[2].png,0,2.422,2.449
chicago_0_[3].png,0,0.763,2.18
chicago_0_[4].png,0,4.958,3.265
situation_1_[0].png,1,0,0.62
situation_1_[1].png,1,0,1.216
situation_1_[2].png,1,0,1.019
situation_1_[3].png,1,0,2.61
situation_1_[4].png,1,0,1.178
situation_0_[0].png,0,0.741,1.943
situation_0_[1].png,0,0.173,2.735
situation_0_[2].png,0,0.082,2.449
situation_0_[3].png,0,0.733,2.18
situation_0_[4].png,0,10.855,3.265
home_1_[0].png,1,0,1.079
home_1_[1].png,1,0,0.646
home_1_[2].png,1,0,0.467
home_1_[3].png,1,0,1.175
home_1_[4].png,1,0,2.054
home_0_[0].png,0,2.188,2.499
home_0_[1].png,0,5.477,1.666
home_0_[2].png,0,2.393,2.258
home_0_[3].png,0,3.357,3.11
home_0_[4].png,0,15.039,2.681
interest_1_[0].png,1,0,1.673
interest_1_[1].png,1,0,0.93
interest_1_[2].png,1,0,0.489
interest_1_[3].png,1,0,0.508
interest_1_[4].png,1,0,1.706
interest_0_[0].png,0,2.364,2.387
interest_0_[1].png,0,1.265,2.734
interest_0_[2].png,0,2.42,2.181
interest_0_[3].png,0,0.051,2.14
interest_0_[4].png,0,4.912,1.768
forms_1_[0].png,1,0,1.673
forms_1_[1].png,1,0,0.93
forms_1_[2].png,1,0,0.489
forms_1_[3].png,1,0,0.508
forms_1_[4].png,1,0,1.706
forms_0_[0].png,0,2.531,2.387
forms_0_[1].png,0,11.712,2.734
forms_0_[2].png,0,0.801,2.181
forms_0_[3].png,0,0.073,2.14
forms_0_[4].png,0,2.642,1.768
id_1_[0].png,1,0,0.521
id_1_[1].png,1,0,0.718
id_1_[2].png,1,0,1.221
id_1_[3].png,1,0,1.218
id_1_[4].png,1,0,1.329
id_0_[0].png,0,4.738,1.803
id_0_[1].png,0,12.291,2.472
id_0_[2].png,0,12.398,1.812
id_0_[3].png,0,8.896,2.05
id_0_[4].png,0,19.689,2.71
can_1_[0].png,1,0,0.611
can_1_[1].png,1,0,1.057
can_1_[2].png,1,0,1.086
can_1_[3].png,1,0,0.909
can_1_[4].png,1,0,2.873
can_0_[0].png,0,5.579,2.356
can_0_[1].png,0,4.906,2.579
can_0_[2].png,0,3.045,2.447
can_0_[3].png,0,9.661,2.827
can_0_[4].png,0,12.713,1.771
sciences_1_[0].png,1,0,1.673
sciences_1_[1].png,1,0,0.93
sciences_1_[2].png,1,0,0.489
sciences_1_[3].png,1,0,0.508
sciences_1_[4].png,1,0,1.706
sciences_0_[0].png,0,2.635,2.387
sciences_0_[1].png,0,0.923,2.734
sciences_0_[2].png,0,4.197,2.181
sciences_0_[3].png,0,6.999,2.14
sciences_0_[4].png,0,6.452,1.768
glass_1_[0].png,1,0,0.521
glass_1_[1].png,1,0,0.718
glass_1_[2].png,1,0,1.221
glass_1_[3].png,1,0,1.218
glass_1_[4].png,1,0,1.329
glass_0_[0].png,0,1.436,1.803
glass_0_[1].png,0,1.373,2.472
glass_0_[2].png,0,9.99,1.812
glass_0_[3].png,0,4.913,2.05
glass_0_[4].png,0,15.393,2.71
us_1_[0].png,1,0,0.376
us_1_[1].png,1,0,0.454
us_1_[2].png,1,0,1.607
us_1_[3].png,1,0,1.135
us_1_[4].png,1,0,0.632
us_0_[0].png,0,3.0,2.116
us_0_[1].png,0,6.534,2.174
us_0_[2].png,0,14.167,2.452
us_0_[3].png,0,26.877,1.934
us_0_[4].png,0,11.377,3.342
child_1_[0].png,1,0,1.022
child_1_[1].png,1,0,0.822
child_1_[2].png,1,0,0.809
child_1_[3].png,1,0,0.817
child_1_[4].png,1,0,1.075
child_0_[0].png,0,19.798,2.679
child_0_[1].png,0,1.86,1.208
child_0_[2].png,0,7.846,2.327
child_0_[3].png,0,1.336,2.703
child_0_[4].png,0,5.994,2.253
markets_1_[0].png,1,0,0.521
markets_1_[1].png,1,0,0.718
markets_1_[2].png,1,0,1.221
markets_1_[3].png,1,0,1.218
markets_1_[4].png,1,0,1.329
markets_0_[0].png,0,3.457,1.803
markets_0_[1].png,0,5.893,2.472
markets_0_[2].png,0,3.706,1.812
markets_0_[3].png,0,2.041,2.05
markets_0_[4].png,0,0.879,2.71
happy_1_[0].png,1,0,1.022
happy_1_[1].png,1,0,0.822
happy_1_[2].png,1,0,0.809
happy_1_[3].png,1,0,0.817
happy_1_[4].png,1,0,1.075
happy_0_[0].png,0,8.302,2.679
happy_0_[1].png,0,1.062,1.208
happy_0_[2].png,0,5.252,2.327
happy_0_[3].png,0,2.338,2.703
happy_0_[4].png,0,1.538,2.253
keep_1_[0].png,1,0,1.179
keep_1_[1].png,1,0,0.258
keep_1_[2].png,1,0,1.111
keep_1_[3].png,1,0,1.208
keep_1_[4].png,1,0,1.719
keep_0_[0].png,0,2.467,2.683
keep_0_[1].png,0,13.994,2.421
keep_0_[2].png,0,2.789,2.346
keep_0_[3].png,0,17.517,2.255
keep_0_[4].png,0,4.593,1.179
about_1_[0].png,1,0,0.921
about_1_[1].png,1,0,1.355
about_1_[2].png,1,0,1.164
about_1_[3].png,1,0,1.868
about_1_[4].png,1,0,0.362
about_0_[0].png,0,3.385,2.705
about_0_[1].png,0,4.119,1.629
about_0_[2].png,0,9.872,3.237
about_0_[3].png,0,10.553,2.299
about_0_[4].png,0,1.066,2.29
lowest_1_[0].png,1,0,1.022
lowest_1_[1].png,1,0,0.822
lowest_1_[2].png,1,0,0.809
lowest_1_[3].png,1,0,0.817
lowest_1_[4].png,1,0,1.075
lowest_0_[0].png,0,11.483,2.679
lowest_0_[1].png,0,3.711,1.208
lowest_0_[2].png,0,8.041,2.327
lowest_0_[3].png,0,2.044,2.703
lowest_0_[4].png,0,8.858,2.253
tue_1_[0].png,1,0,1.179
tue_1_[1].png,1,0,0.258
tue_1_[2].png,1,0,1.111
tue_1_[3].png,1,0,1.208
tue_1_[4].png,1,0,1.719
tue_0_[0].png,0,15.759,2.683
tue_0_[1].png,0,13.491,2.421
tue_0_[2].png,0,1.458,2.346
tue_0_[3].png,0,13.989,2.255
tue_0_[4].png,0,17.318,1.179
if_1_[0].png,1,0,1.675
if_1_[1].png,1,0,0.621
if_1_[2].png,1,0,1.234
if_1_[3].png,1,0,2.267
if_1_[4].png,1,0,0.908
if_0_[0].png,0,17.743,2.744
if_0_[1].png,0,8.326,2.114
if_0_[2].png,0,9.321,3.09
if_0_[3].png,0,2.152,2.463
if_0_[4].png,0,0.672,2.395
enter_1_[0].png,1,0,1.235
enter_1_[1].png,1,0,1.393
enter_1_[2].png,1,0,1.559
enter_1_[3].png,1,0,0.231
enter_1_[4].png,1,0,1.574
enter_0_[0].png,0,0.132,2.431
enter_0_[1].png,0,5.462,2.62
enter_0_[2].png,0,0.678,2.144
enter_0_[3].png,0,1.768,1.958
enter_0_[4].png,0,0.888,2.806
highly_1_[0].png,1,0,1.179
highly_1_[1].png,1,0,0.258
highly_1_[2].png,1,0,1.111
highly_1_[3].png,1,0,1.208
highly_1_[4].png,1,0,1.719
highly_0_[0].png,0,16.807,2.683
highly_0_[1].png,0,9.692,2.421
highly_0_[2].png,0,15.394,2.346
highly_0_[3].png,0,4.192,2.255
highly_0_[4].png,0,10.687,1.179
smith_1_[0].png,1,0,1.235
smith_1_[1].png,1,0,1.393
smith_1_[2].png,1,0,1.559
smith_1_[3].png,1,0,0.231
smith_1_[4].png,1,0,1.574
smith_0_[0].png,0,9.625,2.431
smith_0_[1].png,0,1.225,2.62
smith_0_[2].png,0,2.653,2.144
smith_0_[3].png,0,4.722,1.958
smith_0_[4].png,0,2.506,2.806
page_1_[0].png,1,0,1.88
page_1_[1].png,1,0,1.998
page_1_[2].png,1,0,2.044
page_1_[3].png,1,0,1.345
page_1_[4].png,1,0,1.911
page_0_[0].png,0,11.511,2.333
page_0_[1].png,0,14.407,1.621
page_0_[2].png,0,21.251,1.912
page_0_[3].png,0,1.751,1.813
page_0_[4].png,0,15.497,2.89
california_1_[0].png,1,0,1.079
california_1_[1].png,1,0,0.646
california_1_[2].png,1,0,0.467
california_1_[3].png,1,0,1.175
california_1_[4].png,1,0,2.054
california_0_[0].png,0,1.718,2.499
california_0_[1].png,0,6.323,1.666
california_0_[2].png,0,0.527,2.258
california_0_[3].png,0,0.373,3.11
california_0_[4].png,0,1.091,2.681
publishing_1_[0].png,1,0,1.235
publishing_1_[1].png,1,0,1.393
publishing_1_[2].png,1,0,1.559
publishing_1_[3].png,1,0,0.231
publishing_1_[4].png,1,0,1.574
publishing_0_[0].png,0,3.448,2.431
publishing_0_[1].png,0,4.957,2.62
publishing_0_[2].png,0,1.364,2.144
publishing_0_[3].png,0,4.308,1.958
publishing_0_[4].png,0,3.844,2.806
wanted_1_[0].png,1,0,1.079
wanted_1_[1].png,1,0,0.646
wanted_1_[2].png,1,0,0.467
wanted_1_[3].png,1,0,1.175
wanted_1_[4].png,1,0,2.054
wanted_0_[0].png,0,4.253,2.499
wanted_0_[1].png,0,5.083,1.666
wanted_0_[2].png,0,7.239,2.258
wanted_0_[3].png,0,0.689,3.11
wanted_0_[4].png,0,15.503,2.681
my_1_[0].png,1,0,0.844
my_1_[1].png,1,0,1.558
my_1_[2].png,1,0,0.997
my_1_[3].png,1,0,0.654
my_1_[4].png,1,0,0.669
my_0_[0].png,0,4.135,2.136
my_0_[1].png,0,3.559,3.068
my_0_[2].png,0,1.128,3.124
my_0_[3].png,0,8.008,3.082
my_0_[4].png,0,8.944,1.57
porn_1_[0].png,1,0,0.611
porn_1_[1].png,1,0,1.057
porn_1_[2].png,1,0,1.086
porn_1_[3].png,1,0,0.909
porn_1_[4].png,1,0,2.873
porn_0_[0].png,0,12.858,2.356
porn_0_[1].png,0,3.652,2.579
porn_0_[2].png,0,2.171,2.447
porn_0_[3].png,0,2.873,2.827
porn_0_[4].png,0,2.551,1.771
appear_1_[0].png,1,0,1.079
appear_1_[1].png,1,0,0.646
appear_1_[2].png,1,0,0.467
appear_1_[3].png,1,0,1.175
appear_1_[4].png,1,0,2.054
appear_0_[0].png,0,1.231,2.499
appear_0_[1].png,0,1.8,1.666
appear_0_[2].png,0,0.184,2.258
appear_0_[3].png,0,1.073,3.11
appear_0_[4].png,0,1.974,2.681
has_1_[0].png,1,0,1.617
has_1_[1].png,1,0,1.936
has_1_[2].png,1,0,1.218
has_1_[3].png,1,0,1.651
has_1_[4].png,1,0,1.281
has_0_[0].png,0,17.108,2.147
has_0_[1].png,0,1.694,2.296
has_0_[2].png,0,12.344,2.514
has_0_[3].png,0,5.651,2.179
has_0_[4].png,0,1.274,1.998
developed_1_[0].png,1,0,0.611
developed_1_[1].png,1,0,1.057
developed_1_[2].png,1,0,1.086
developed_1_[3].png,1,0,0.909
developed_1_[4].png,1,0,2.873
developed_0_[0].png,0,4.801,2.356
developed_0_[1].png,0,0.352,2.579
developed_0_[2].png,0,7.593,2.447
developed_0_[3].png,0,1.158,2.827
developed_0_[4].png,0,1.696,1.771
share_1_[0].png,1,0,0.376
share_1_[1].png,1,0,0.454
share_1_[2].png,1,0,1.607
share_1_[3].png,1,0,1.135
share_1_[4].png,1,0,0.632
share_0_[0].png,0,0.165,2.116
share_0_[1].png,0,12.7,2.174
share_0_[2].png,0,0.104,2.452
share_0_[3].png,0,3.892,1.934
share_0_[4].png,0,3.748,3.342
search_1_[0].png,1,0,1.772
search_1_[1].png,1,0,1.064
search_1_[2].png,1,0,0.608
search_1_[3].png,1,0,0.623
search_1_[4].png,1,0,1.124
search_0_[0].png,0,3.71,2.442
search_0_[1].png,0,9.066,1.833
search_0_[2].png,0,1.423,1.659
search_0_[3].png,0,2.121,2.187
search_0_[4].png,0,3.012,3.057
emergency_1_[0].png,1,0,0.611
emergency_1_[1].png,1,0,1.057
emergency_1_[2].png,1,0,1.086
emergency_1_[3].png,1,0,0.909
emergency_1_[4].png,1,0,2.873
emergency_0_[0].png,0,0.846,2.356
emergency_0_[1].png,0,0.072,2.579
emergency_0_[2].png,0,6.435,2.447
emergency_0_[3].png,0,4.694,2.827
emergency_0_[4].png,0,0.689,1.771
thank_1_[0].png,1,0,0.376
thank_1_[1].png,1,0,0.454
thank_1_[2].png,1,0,1.607
thank_1_[3].png,1,0,1.135
thank_1_[4].png,1,0,0.632
thank_0_[0].png,0,2.75,2.116
thank_0_[1].png,0,1.014,2.174
thank_0_[2].png,0,5.264,2.452
thank_0_[3].png,0,7.349,1.934
thank_0_[4].png,0,0.104,3.342
similar_1_[0].png,1,0,0.921
similar_1_[1].png,1,0,1.355
similar_1_[2].png,1,0,1.164
similar_1_[3].png,1,0,1.868
similar_1_[4].png,1,0,0.362
similar_0_[0].png,0,6.523,2.705
similar_0_[1].png,0,2.493,1.629
similar_0_[2].png,0,1.964,3.237
similar_0_[3].png,0,1.83,2.299
similar_0_[4].png,0,7.284,2.29
free_1_[0].png,1,0,1.349
free_1_[1].png,1,0,0.986
free_1_[2].png,1,0,0.341
free_1_[3].png,1,0,2.503
free_1_[4].png,1,0,0.815
free_0_[0].png,0,19.878,2.911
free_0_[1].png,0,7.055,1.69
free_0_[2].png,0,3.368,2.605
free_0_[3].png,0,0.161,2.27
free_0_[4].png,0,4.026,3.353
safe_1_[0].png,1,0,0.921
safe_1_[1].png,1,0,1.355
safe_1_[2].png,1,0,1.164
safe_1_[3].png,1,0,1.868
safe_1_[4].png,1,0,0.362
safe_0_[0].png,0,3.64,2.705
safe_0_[1].png,0,0.175,1.629
safe_0_[2].png,0,5.676,3.237
safe_0_[3].png,0,7.468,2.299
safe_0_[4].png,0,11.145,2.29
developing_1_[0].png,1,0,0.376
developing_1_[1].png,1,0,0.454
developing_1_[2].png,1,0,1.607
developing_1_[3].png,1,0,1.135
developing_1_[4].png,1,0,0.632
developing_0_[0].png,0,4.57,2.116
developing_0_[1].png,0,11.65,2.174
developing_0_[2].png,0,2.41,2.452
