#imageName, isWithoutDysgraphia,diffAngle, performanceTime 
committee_1_[3].png,1,0,0.479
committee_1_[4].png,1,0,1.168
committee_0_[0].png,0,3.325,2.551
committee_0_[1].png,0,3.297,2.413
committee_0_[2].png,0,2.15,3.528
committee_0_[3].png,0,4.353,2.054
committee_0_[4].png,0,11.14,1.768
naked_1_[0].png,1,0,0.613
naked_1_[1].png,1,0,0.719
naked_1_[2].png,1,0,0.704
naked_1_[3].png,1,0,0.869
naked_1_[4].png,1,0,0.879
naked_0_[0].png,0,10.842,2.763
naked_0_[1].png,0,9.296,2.208
naked_0_[2].png,0,8.647,2.526
naked_0_[3].png,0,7.975,2.559
naked_0_[4].png,0,1.369,2.992
operating_1_[0].png,1,0,0.613
operating_1_[1].png,1,0,0.719
operating_1_[2].png,1,0,0.704
operating_1_[3].png,1,0,0.869
operating_1_[4].png,1,0,0.879
operating_0_[0].png,0,0.161,2.763
operating_0_[1].png,0,1.698,2.208
operating_0_[2].png,0,2.24,2.526
operating_0_[3].png,0,5.376,2.559
operating_0_[4].png,0,2.442,2.992
are_1_[0].png,1,0,0.613
are_1_[1].png,1,0,0.719
are_1_[2].png,1,0,0.704
are_1_[3].png,1,0,0.869
are_1_[4].png,1,0,0.879
are_0_[0].png,0,0.29,2.763
are_0_[1].png,0,4.724,2.208
are_0_[2].png,0,6.572,2.526
are_0_[3].png,0,0.539,2.559
are_0_[4].png,0,1.094,2.992
goal_1_[0].png,1,0,1.634
goal_1_[1].png,1,0,1.575
goal_1_[2].png,1,0,1.454
goal_1_[3].png,1,0,0.562
goal_1_[4].png,1,0,1.489
goal_0_[0].png,0,0.361,2.343
goal_0_[1].png,0,3.969,2.833
goal_0_[2].png,0,4.945,1.638
goal_0_[3].png,0,6.052,2.185
goal_0_[4].png,0,5.564,1.659
hand_1_[0].png,1,0,2.536
hand_1_[1].png,1,0,1.363
hand_1_[2].png,1,0,0.569
hand_1_[3].png,1,0,0.905
hand_1_[4].png,1,0,1.167
hand_0_[0].png,0,5.486,1.556
hand_0_[1].png,0,4.483,2.111
hand_0_[2].png,0,9.116,1.434
hand_0_[3].png,0,16.153,2.737
hand_0_[4].png,0,1.288,2.143
hill_1_[0].png,1,0,1.634
hill_1_[1].png,1,0,1.575
hill_1_[2].png,1,0,1.454
hill_1_[3].png,1,0,0.562
hill_1_[4].png,1,0,1.489
hill_0_[0].png,0,2.907,2.343
hill_0_[1].png,0,2.955,2.833
hill_0_[2].png,0,20.115,1.638
hill_0_[3].png,0,2.694,2.185
hill_0_[4].png,0,14.717,1.659
from_1_[0].png,1,0,1.634
from_1_[1].png,1,0,1.575
from_1_[2].png,1,0,1.454
from_1_[3].png,1,0,0.562
from_1_[4].png,1,0,1.489
from_0_[0].png,0,7.118,2.343
from_0_[1].png,0,4.238,2.833
from_0_[2].png,0,0.03,1.638
from_0_[3].png,0,8.201,2.185
from_0_[4].png,0,0.907,1.659
successful_1_[0].png,1,0,1.584
successful_1_[1].png,1,0,0.71
successful_1_[2].png,1,0,2.701
successful_1_[3].png,1,0,0.709
successful_1_[4].png,1,0,1.461
successful_0_[0].png,0,7.758,2.32
successful_0_[1].png,0,7.861,2.644
successful_0_[2].png,0,0.932,2.249
successful_0_[3].png,0,0.027,2.166
successful_0_[4].png,0,4.899,2.068
maps_1_[0].png,1,0,1.584
maps_1_[1].png,1,0,0.71
maps_1_[2].png,1,0,2.701
maps_1_[3].png,1,0,0.709
maps_1_[4].png,1,0,1.461
maps_0_[0].png,0,2.256,2.32
maps_0_[1].png,0,3.729,2.644
maps_0_[2].png,0,2.397,2.249
maps_0_[3].png,0,6.477,2.166
maps_0_[4].png,0,7.078,2.068
sun_1_[0].png,1,0,0.613
sun_1_[1].png,1,0,0.719
sun_1_[2].png,1,0,0.704
sun_1_[3].png,1,0,0.869
sun_1_[4].png,1,0,0.879
sun_0_[0].png,0,32.127,2.763
sun_0_[1].png,0,2.341,2.208
sun_0_[2].png,0,11.32,2.526
sun_0_[3].png,0,3.678,2.559
sun_0_[4].png,0,3.973,2.992
at_1_[0].png,1,0,1.584
at_1_[1].png,1,0,0.71
at_1_[2].png,1,0,2.701
at_1_[3].png,1,0,0.709
at_1_[4].png,1,0,1.461
at_0_[0].png,0,7.431,2.32
at_0_[1].png,0,11.111,2.644
at_0_[2].png,0,27.773,2.249
at_0_[3].png,0,17.937,2.166
at_0_[4].png,0,21.311,2.068
sold_1_[0].png,1,0,1.876
sold_1_[1].png,1,0,1.537
sold_1_[2].png,1,0,0.717
sold_1_[3].png,1,0,1.454
sold_1_[4].png,1,0,2.332
sold_0_[0].png,0,10.262,2.096
sold_0_[1].png,0,9.107,1.218
sold_0_[2].png,0,1.014,2.406
sold_0_[3].png,0,0.512,2.89
sold_0_[4].png,0,22.239,2.55
medicine_1_[0].png,1,0,1.876
medicine_1_[1].png,1,0,1.537
medicine_1_[2].png,1,0,0.717
medicine_1_[3].png,1,0,1.454
medicine_1_[4].png,1,0,2.332
medicine_0_[0].png,0,4.159,2.096
medicine_0_[1].png,0,0.947,1.218
medicine_0_[2].png,0,2.38,2.406
medicine_0_[3].png,0,0.426,2.89
medicine_0_[4].png,0,6.615,2.55
cards_1_[0].png,1,0,1.634
cards_1_[1].png,1,0,1.575
cards_1_[2].png,1,0,1.454
cards_1_[3].png,1,0,0.562
cards_1_[4].png,1,0,1.489
cards_0_[0].png,0,5.303,2.343
cards_0_[1].png,0,4.068,2.833
cards_0_[2].png,0,1.603,1.638
cards_0_[3].png,0,8.005,2.185
cards_0_[4].png,0,3.838,1.659
as_1_[0].png,1,0,1.876
as_1_[1].png,1,0,1.537
as_1_[2].png,1,0,0.717
as_1_[3].png,1,0,1.454
as_1_[4].png,1,0,2.332
as_0_[0].png,0,30.964,2.096
as_0_[1].png,0,7.91,1.218
as_0_[2].png,0,12.122,2.406
as_0_[3].png,0,8.167,2.89
as_0_[4].png,0,8.034,2.55
wind_1_[0].png,1,0,0.753
wind_1_[1].png,1,0,0.449
wind_1_[2].png,1,0,0.423
wind_1_[3].png,1,0,1.437
wind_1_[4].png,1,0,1.265
wind_0_[0].png,0,2.97,3.011
wind_0_[1].png,0,4.657,2.184
wind_0_[2].png,0,1.02,1.975
wind_0_[3].png,0,4.914,1.814
wind_0_[4].png,0,0.167,2.4
deal_1_[0].png,1,0,0.753
deal_1_[1].png,1,0,0.449
deal_1_[2].png,1,0,0.423
deal_1_[3].png,1,0,1.437
deal_1_[4].png,1,0,1.265
deal_0_[0].png,0,7.294,3.011
deal_0_[1].png,0,0.405,2.184
deal_0_[2].png,0,3.009,1.975
deal_0_[3].png,0,6.424,1.814
deal_0_[4].png,0,5.003,2.4
your_1_[0].png,1,0,0.753
your_1_[1].png,1,0,0.449
your_1_[2].png,1,0,0.423
your_1_[3].png,1,0,1.437
your_1_[4].png,1,0,1.265
your_0_[0].png,0,6.853,3.011
your_0_[1].png,0,9.918,2.184
your_0_[2].png,0,2.583,1.975
your_0_[3].png,0,2.518,1.814
your_0_[4].png,0,10.98,2.4
problems_1_[0].png,1,0,1.584
problems_1_[1].png,1,0,0.71
problems_1_[2].png,1,0,2.701
problems_1_[3].png,1,0,0.709
problems_1_[4].png,1,0,1.461
problems_0_[0].png,0,2.208,2.32
problems_0_[1].png,0,7.207,2.644
problems_0_[2].png,0,0.823,2.249
problems_0_[3].png,0,1.744,2.166
problems_0_[4].png,0,4.37,2.068
communities_1_[0].png,1,0,2.004
communities_1_[1].png,1,0,1.139
communities_1_[2].png,1,0,1.09
communities_1_[3].png,1,0,2.054
communities_1_[4].png,1,0,1.425
communities_0_[0].png,0,3.052,2.16
communities_0_[1].png,0,0.313,2.418
communities_0_[2].png,0,0.531,2.433
communities_0_[3].png,0,4.217,2.864
communities_0_[4].png,0,2.283,2.65
hold_1_[0].png,1,0,2.004
hold_1_[1].png,1,0,1.139
hold_1_[2].png,1,0,1.09
hold_1_[3].png,1,0,2.054
hold_1_[4].png,1,0,1.425
hold_0_[0].png,0,3.94,2.16
hold_0_[1].png,0,1.034,2.418
hold_0_[2].png,0,13.639,2.433
hold_0_[3].png,0,2.417,2.864
hold_0_[4].png,0,10.06,2.65
all_1_[0].png,1,0,2.004
all_1_[1].png,1,0,1.139
all_1_[2].png,1,0,1.09
all_1_[3].png,1,0,2.054
all_1_[4].png,1,0,1.425
all_0_[0].png,0,1.686,2.16
all_0_[1].png,0,0.31,2.418
all_0_[2].png,0,12.451,2.433
all_0_[3].png,0,1.506,2.864
all_0_[4].png,0,6.442,2.65
london_1_[0].png,1,0,1.876
london_1_[1].png,1,0,1.537
london_1_[2].png,1,0,0.717
london_1_[3].png,1,0,1.454
london_1_[4].png,1,0,2.332
london_0_[0].png,0,0.867,2.096
london_0_[1].png,0,0.647,1.218
london_0_[2].png,0,0.327,2.406
london_0_[3].png,0,6.031,2.89
london_0_[4].png,0,1.308,2.55
clinical_1_[0].png,1,0,0.944
clinical_1_[1].png,1,0,2.177
clinical_1_[2].png,1,0,0.685
clinical_1_[3].png,1,0,0.206
clinical_1_[4].png,1,0,1.239
clinical_0_[0].png,0,0.333,1.572
clinical_0_[1].png,0,2.93,2.378
clinical_0_[2].png,0,5.77,1.967
clinical_0_[3].png,0,2.817,2.287
clinical_0_[4].png,0,0.25,2.679
ratings_1_[0].png,1,0,0.944
ratings_1_[1].png,1,0,2.177
ratings_1_[2].png,1,0,0.685
ratings_1_[3].png,1,0,0.206
ratings_1_[4].png,1,0,1.239
ratings_0_[0].png,0,2.002,1.572
ratings_0_[1].png,0,4.085,2.378
ratings_0_[2].png,0,1.536,1.967
ratings_0_[3].png,0,2.072,2.287
ratings_0_[4].png,0,6.095,2.679
have_1_[0].png,1,0,0.944
have_1_[1].png,1,0,2.177
have_1_[2].png,1,0,0.685
have_1_[3].png,1,0,0.206
have_1_[4].png,1,0,1.239
have_0_[0].png,0,3.205,1.572
have_0_[1].png,0,2.983,2.378
have_0_[2].png,0,15.083,1.967
have_0_[3].png,0,19.393,2.287
have_0_[4].png,0,1.811,2.679
washington_1_[0].png,1,0,0.753
washington_1_[1].png,1,0,0.449
washington_1_[2].png,1,0,0.423
washington_1_[3].png,1,0,1.437
washington_1_[4].png,1,0,1.265
washington_0_[0].png,0,1.828,3.011
washington_0_[1].png,0,4.284,2.184
washington_0_[2].png,0,0.832,1.975
washington_0_[3].png,0,0.938,1.814
washington_0_[4].png,0,4.143,2.4
chicago_1_[0].png,1,0,1.215
chicago_1_[1].png,1,0,0.351
chicago_1_[2].png,1,0,1.684
chicago_1_[3].png,1,0,1.999
chicago_1_[4].png,1,0,1.599
chicago_0_[0].png,0,4.004,1.167
chicago_0_[1].png,0,8.749,2.22
chicago_0_[2].png,0,4.158,3.468
chicago_0_[3].png,0,0.79,2.381
chicago_0_[4].png,0,5.098,2.742
situation_1_[0].png,1,0,1.215
situation_1_[1].png,1,0,0.351
situation_1_[2].png,1,0,1.684
situation_1_[3].png,1,0,1.999
situation_1_[4].png,1,0,1.599
situation_0_[0].png,0,8.029,1.167
situation_0_[1].png,0,1.536,2.22
situation_0_[2].png,0,7.088,3.468
situation_0_[3].png,0,0.431,2.381
situation_0_[4].png,0,3.972,2.742
new_1_[0].png,1,0,1.215
new_1_[1].png,1,0,0.351
new_1_[2].png,1,0,1.684
new_1_[3].png,1,0,1.999
new_1_[4].png,1,0,1.599
new_0_[0].png,0,7.445,1.167
new_0_[1].png,0,6.741,2.22
new_0_[2].png,0,2.325,3.468
new_0_[3].png,0,41.008,2.381
new_0_[4].png,0,1.293,2.742
meeting_1_[0].png,1,0,2.004
meeting_1_[1].png,1,0,1.139
meeting_1_[2].png,1,0,1.09
meeting_1_[3].png,1,0,2.054
meeting_1_[4].png,1,0,1.425
meeting_0_[0].png,0,3.724,2.16
meeting_0_[1].png,0,19.265,2.418
meeting_0_[2].png,0,1.95,2.433
meeting_0_[3].png,0,0.668,2.864
meeting_0_[4].png,0,6.039,2.65
sciences_1_[0].png,1,0,0.944
sciences_1_[1].png,1,0,1.108
sciences_1_[2].png,1,0,0.407
sciences_1_[3].png,1,0,0.317
sciences_1_[4].png,1,0,1.935
sciences_0_[0].png,0,7.041,2.913
sciences_0_[1].png,0,5.887,2.521
sciences_0_[2].png,0,0.747,2.803
sciences_0_[3].png,0,2.756,2.683
sciences_0_[4].png,0,2.202,2.167
more_1_[0].png,1,0,0.944
more_1_[1].png,1,0,1.108
more_1_[2].png,1,0,0.407
more_1_[3].png,1,0,0.317
more_1_[4].png,1,0,1.935
more_0_[0].png,0,2.959,2.913
more_0_[1].png,0,4.281,2.521
more_0_[2].png,0,2.466,2.803
more_0_[3].png,0,0.644,2.683
more_0_[4].png,0,3.024,2.167
forms_1_[0].png,1,0,0.944
forms_1_[1].png,1,0,1.108
forms_1_[2].png,1,0,0.407
forms_1_[3].png,1,0,0.317
forms_1_[4].png,1,0,1.935
forms_0_[0].png,0,10.972,2.913
forms_0_[1].png,0,24.484,2.521
forms_0_[2].png,0,3.283,2.803
forms_0_[3].png,0,3.252,2.683
forms_0_[4].png,0,4.1,2.167
rss_1_[0].png,1,0,0.944
rss_1_[1].png,1,0,2.177
rss_1_[2].png,1,0,0.685
rss_1_[3].png,1,0,0.206
rss_1_[4].png,1,0,1.239
rss_0_[0].png,0,12.407,1.572
rss_0_[1].png,0,8.78,2.378
rss_0_[2].png,0,6.376,1.967
rss_0_[3].png,0,4.762,2.287
rss_0_[4].png,0,18.838,2.679
markets_1_[0].png,1,0,1.292
markets_1_[1].png,1,0,0.841
markets_1_[2].png,1,0,1.628
markets_1_[3].png,1,0,0.393
markets_1_[4].png,1,0,1.109
markets_0_[0].png,0,2.842,3.801
markets_0_[1].png,0,2.026,1.934
markets_0_[2].png,0,7.835,2.739
markets_0_[3].png,0,0.485,2.007
markets_0_[4].png,0,3.247,2.685
an_1_[0].png,1,0,1.292
an_1_[1].png,1,0,0.841
an_1_[2].png,1,0,1.628
an_1_[3].png,1,0,0.393
an_1_[4].png,1,0,1.109
an_0_[0].png,0,9.899,3.801
an_0_[1].png,0,7.383,1.934
an_0_[2].png,0,3.322,2.739
an_0_[3].png,0,1.552,2.007
an_0_[4].png,0,1.773,2.685
glass_1_[0].png,1,0,1.292
glass_1_[1].png,1,0,0.841
glass_1_[2].png,1,0,1.628
glass_1_[3].png,1,0,0.393
glass_1_[4].png,1,0,1.109
glass_0_[0].png,0,5.555,3.801
glass_0_[1].png,0,5.273,1.934
glass_0_[2].png,0,3.623,2.739
glass_0_[3].png,0,0.067,2.007
glass_0_[4].png,0,3.002,2.685
become_1_[0].png,1,0,1.215
become_1_[1].png,1,0,0.351
become_1_[2].png,1,0,1.684
become_1_[3].png,1,0,1.999
become_1_[4].png,1,0,1.599
become_0_[0].png,0,8.973,1.167
become_0_[1].png,0,7.4,2.22
become_0_[2].png,0,0.116,3.468
become_0_[3].png,0,4.461,2.381
become_0_[4].png,0,0.313,2.742
lowest_1_[0].png,1,0,1.109
lowest_1_[1].png,1,0,0.574
lowest_1_[2].png,1,0,0.908
lowest_1_[3].png,1,0,1.531
lowest_1_[4].png,1,0,0.585
lowest_0_[0].png,0,1.356,3.339
lowest_0_[1].png,0,1.451,3.086
lowest_0_[2].png,0,3.758,2.119
lowest_0_[3].png,0,6.237,2.588
lowest_0_[4].png,0,1.215,2.457
was_1_[0].png,1,0,1.109
was_1_[1].png,1,0,0.574
was_1_[2].png,1,0,0.908
was_1_[3].png,1,0,1.531
was_1_[4].png,1,0,0.585
was_0_[0].png,0,1.407,3.339
was_0_[1].png,0,7.135,3.086
was_0_[2].png,0,15.624,2.119
was_0_[3].png,0,4.411,2.588
was_0_[4].png,0,3.68,2.457
happy_1_[0].png,1,0,1.109
happy_1_[1].png,1,0,0.574
happy_1_[2].png,1,0,0.908
happy_1_[3].png,1,0,1.531
happy_1_[4].png,1,0,0.585
happy_0_[0].png,0,10.092,3.339
happy_0_[1].png,0,10.622,3.086
happy_0_[2].png,0,3.22,2.119
happy_0_[3].png,0,11.45,2.588
happy_0_[4].png,0,10.283,2.457
interest_1_[0].png,1,0,0.944
interest_1_[1].png,1,0,1.108
interest_1_[2].png,1,0,0.407
interest_1_[3].png,1,0,0.317
interest_1_[4].png,1,0,1.935
interest_0_[0].png,0,1.92,2.913
interest_0_[1].png,0,0.31,2.521
interest_0_[2].png,0,4.332,2.803
interest_0_[3].png,0,2.712,2.683
interest_0_[4].png,0,1.24,2.167
highly_1_[0].png,1,0,1.349
highly_1_[1].png,1,0,2.466
highly_1_[2].png,1,0,1.012
highly_1_[3].png,1,0,1.042
highly_1_[4].png,1,0,1.187
highly_0_[0].png,0,0.257,2.415
highly_0_[1].png,0,8.668,1.71
highly_0_[2].png,0,6.642,2.285
highly_0_[3].png,0,1.511,2.252
highly_0_[4].png,0,7.45,3.175
we_1_[0].png,1,0,1.349
we_1_[1].png,1,0,2.466
we_1_[2].png,1,0,1.012
we_1_[3].png,1,0,1.042
we_1_[4].png,1,0,1.187
we_0_[0].png,0,8.115,2.415
we_0_[1].png,0,5.081,1.71
we_0_[2].png,0,12.286,2.285
we_0_[3].png,0,7.051,2.252
we_0_[4].png,0,0.358,3.175
tue_1_[0].png,1,0,1.349
tue_1_[1].png,1,0,2.466
tue_1_[2].png,1,0,1.012
tue_1_[3].png,1,0,1.042
tue_1_[4].png,1,0,1.187
tue_0_[0].png,0,2.486,2.415
tue_0_[1].png,0,5.729,1.71
tue_0_[2].png,0,3.451,2.285
tue_0_[3].png,0,1.19,2.252
tue_0_[4].png,0,0.704,3.175
id_1_[0].png,1,0,1.292
id_1_[1].png,1,0,0.841
id_1_[2].png,1,0,1.628
id_1_[3].png,1,0,0.393
id_1_[4].png,1,0,1.109
id_0_[0].png,0,12.992,3.801
id_0_[1].png,0,12.466,1.934
id_0_[2].png,0,8.33,2.739
id_0_[3].png,0,6.849,2.007
id_0_[4].png,0,11.143,2.685
will_1_[0].png,1,0,0.672
will_1_[1].png,1,0,1.456
will_1_[2].png,1,0,2.002
will_1_[3].png,1,0,3.272
will_1_[4].png,1,0,1.462
will_0_[0].png,0,4.235,2.224
will_0_[1].png,0,8.696,2.324
will_0_[2].png,0,38.01,1.862
will_0_[3].png,0,0.181,2.555
will_0_[4].png,0,27.353,2.494
publishing_1_[0].png,1,0,0.672
publishing_1_[1].png,1,0,1.456
publishing_1_[2].png,1,0,2.002
publishing_1_[3].png,1,0,3.272
publishing_1_[4].png,1,0,1.462
publishing_0_[0].png,0,3.653,2.224
publishing_0_[1].png,0,5.497,2.324
publishing_0_[2].png,0,0.788,1.862
publishing_0_[3].png,0,9.657,2.555
publishing_0_[4].png,0,1.7,2.494
child_1_[0].png,1,0,1.109
child_1_[1].png,1,0,0.574
child_1_[2].png,1,0,0.908
child_1_[3].png,1,0,1.531
child_1_[4].png,1,0,0.585
child_0_[0].png,0,3.471,3.339
child_0_[1].png,0,7.358,3.086
child_0_[2].png,0,2.282,2.119
child_0_[3].png,0,8.916,2.588
child_0_[4].png,0,8.455,2.457
smith_1_[0].png,1,0,0.672
smith_1_[1].png,1,0,1.456
smith_1_[2].png,1,0,2.002
smith_1_[3].png,1,0,3.272
smith_1_[4].png,1,0,1.462
smith_0_[0].png,0,1.548,2.224
smith_0_[1].png,0,0.031,2.324
smith_0_[2].png,0,7.259,1.862
smith_0_[3].png,0,6.495,2.555
smith_0_[4].png,0,4.799,2.494
home_1_[0].png,1,0,2.603
home_1_[1].png,1,0,0.922
home_1_[2].png,1,0,0.376
home_1_[3].png,1,0,1.553
home_1_[4].png,1,0,1.344
home_0_[0].png,0,9.949,1.978
home_0_[1].png,0,0.345,2.171
home_0_[2].png,0,1.346,2.291
home_0_[3].png,0,6.054,2.804
home_0_[4].png,0,1.663,2.12
appear_1_[0].png,1,0,2.603
appear_1_[1].png,1,0,0.922
appear_1_[2].png,1,0,0.376
appear_1_[3].png,1,0,1.553
appear_1_[4].png,1,0,1.344
appear_0_[0].png,0,6.674,1.978
appear_0_[1].png,0,0.94,2.171
appear_0_[2].png,0,2.483,2.291
appear_0_[3].png,0,0.402,2.804
appear_0_[4].png,0,5.958,2.12
wanted_1_[0].png,1,0,2.603
wanted_1_[1].png,1,0,0.922
wanted_1_[2].png,1,0,0.376
wanted_1_[3].png,1,0,1.553
wanted_1_[4].png,1,0,1.344
wanted_0_[0].png,0,2.187,1.978
wanted_0_[1].png,0,2.36,2.171
wanted_0_[2].png,0,6.208,2.291
wanted_0_[3].png,0,2.34,2.804
wanted_0_[4].png,0,7.252,2.12
keep_1_[0].png,1,0,1.349
keep_1_[1].png,1,0,2.466
keep_1_[2].png,1,0,1.012
keep_1_[3].png,1,0,1.042
keep_1_[4].png,1,0,1.187
keep_0_[0].png,0,2.568,2.415
keep_0_[1].png,0,2.188,1.71
keep_0_[2].png,0,5.861,2.285
keep_0_[3].png,0,16.098,2.252
keep_0_[4].png,0,0.198,3.175
can_1_[0].png,1,0,1.251
can_1_[1].png,1,0,0.953
can_1_[2].png,1,0,1.762
can_1_[3].png,1,0,1.337
can_1_[4].png,1,0,0.334
can_0_[0].png,0,17.907,2.544
can_0_[1].png,0,28.194,2.251
can_0_[2].png,0,0.675,2.494
can_0_[3].png,0,12.012,2.385
can_0_[4].png,0,0.507,2.865
emergency_1_[0].png,1,0,1.251
emergency_1_[1].png,1,0,0.953
emergency_1_[2].png,1,0,1.762
emergency_1_[3].png,1,0,1.337
emergency_1_[4].png,1,0,0.334
emergency_0_[0].png,0,2.003,2.544
emergency_0_[1].png,0,10.013,2.251
emergency_0_[2].png,0,7.455,2.494
emergency_0_[3].png,0,0.995,2.385
emergency_0_[4].png,0,7.117,2.865
enter_1_[0].png,1,0,0.672
enter_1_[1].png,1,0,1.456
enter_1_[2].png,1,0,2.002
enter_1_[3].png,1,0,3.272
enter_1_[4].png,1,0,1.462
enter_0_[0].png,0,1.717,2.224
enter_0_[1].png,0,2.508,2.324
enter_0_[2].png,0,1.801,1.862
enter_0_[3].png,0,6.795,2.555
enter_0_[4].png,0,0.198,2.494
developed_1_[0].png,1,0,1.251
developed_1_[1].png,1,0,0.953
developed_1_[2].png,1,0,1.762
developed_1_[3].png,1,0,1.337
developed_1_[4].png,1,0,0.334
developed_0_[0].png,0,1.902,2.544
developed_0_[1].png,0,1.47,2.251
developed_0_[2].png,0,5.309,2.494
developed_0_[3].png,0,4.849,2.385
developed_0_[4].png,0,0.149,2.865
us_1_[0].png,1,0,1.791
us_1_[1].png,1,0,1.283
us_1_[2].png,1,0,1.175
us_1_[3].png,1,0,0.707
us_1_[4].png,1,0,0.754
us_0_[0].png,0,5.721,2.659
us_0_[1].png,0,3.191,2.311
us_0_[2].png,0,2.977,2.576
us_0_[3].png,0,5.103,2.556
us_0_[4].png,0,5.017,2.818
developing_1_[0].png,1,0,1.791
developing_1_[1].png,1,0,1.283
developing_1_[2].png,1,0,1.175
developing_1_[3].png,1,0,0.707
developing_1_[4].png,1,0,0.754
developing_0_[0].png,0,4.279,2.659
developing_0_[1].png,0,0.084,2.311
developing_0_[2].png,0,8.482,2.576
developing_0_[3].png,0,6.153,2.556
developing_0_[4].png,0,3.695,2.818
california_1_[0].png,1,0,2.603
california_1_[1].png,1,0,0.922
california_1_[2].png,1,0,0.376
california_1_[3].png,1,0,1.553
california_1_[4].png,1,0,1.344
california_0_[0].png,0,0.079,1.978
california_0_[1].png,0,9.367,2.171
california_0_[2].png,0,1.361,2.291
california_0_[3].png,0,0.826,2.804
california_0_[4].png,0,2.056,2.12
about_1_[0].png,1,0,0.64
about_1_[1].png,1,0,1.126
about_1_[2].png,1,0,1.071
about_1_[3].png,1,0,1.52
about_1_[4].png,1,0,1.214
about_0_[0].png,0,1.001,1.986
about_0_[1].png,0,2.008,2.563
about_0_[2].png,0,4.183,3.094
about_0_[3].png,0,1.648,2.801
about_0_[4].png,0,6.137,2.785
thank_1_[0].png,1,0,1.791
thank_1_[1].png,1,0,1.283
thank_1_[2].png,1,0,1.175
thank_1_[3].png,1,0,0.707
thank_1_[4].png,1,0,0.754
thank_0_[0].png,0,4.514,2.659
thank_0_[1].png,0,3.431,2.311
thank_0_[2].png,0,4.68,2.576
thank_0_[3].png,0,8.931,2.556
thank_0_[4].png,0,3.97,2.818
lives_1_[0].png,1,0,0.64
lives_1_[1].png,1,0,1.126
lives_1_[2].png,1,0,1.071
lives_1_[3].png,1,0,1.52
lives_1_[4].png,1,0,1.214
lives_0_[0].png,0,1.063,1.986
lives_0_[1].png,0,8.852,2.563
lives_0_[2].png,0,2.379,3.094
lives_0_[3].png,0,2.773,2.801
lives_0_[4].png,0,11.809,2.785
porn_1_[0].png,1,0,1.251
porn_1_[1].png,1,0,0.953
porn_1_[2].png,1,0,1.762
porn_1_[3].png,1,0,1.337
porn_1_[4].png,1,0,0.334
porn_0_[0].png,0,0.082,2.544
porn_0_[1].png,0,4.476,2.251
porn_0_[2].png,0,4.072,2.494
porn_0_[3].png,0,1.176,2.385
porn_0_[4].png,0,10.78,2.865
if_1_[0].png,1,0,0.587
if_1_[1].png,1,0,0.466
if_1_[2].png,1,0,1.931
if_1_[3].png,1,0,1.702
if_1_[4].png,1,0,1.731
if_0_[0].png,0,10.228,2.787
if_0_[1].png,0,4.129,2.147
if_0_[2].png,0,19.469,2.669
if_0_[3].png,0,8.264,2.689
if_0_[4].png,0,11.835,2.751
safe_1_[0].png,1,0,0.64
safe_1_[1].png,1,0,1.126
safe_1_[2].png,1,0,1.071
safe_1_[3].png,1,0,1.52
safe_1_[4].png,1,0,1.214
safe_0_[0].png,0,2.497,1.986
safe_0_[1].png,0,4.995,2.563
safe_0_[2].png,0,5.475,3.094
safe_0_[3].png,0,6.606,2.801
safe_0_[4].png,0,8.908,2.785
share_1_[0].png,1,0,1.791
share_1_[1].png,1,0,1.283
share_1_[2].png,1,0,1.175
share_1_[3].png,1,0,0.707
share_1_[4].png,1,0,0.754
share_0_[0].png,0,4.728,2.659
share_0_[1].png,0,7.922,2.311
share_0_[2].png,0,3.772,2.576
share_0_[3].png,0,2.375,2.556
share_0_[4].png,0,8.849,2.818
currency_1_[0].png,1,0,0.587
currency_1_[1].png,1,0,0.466
currency_1_[2].png,1,0,1.931
currency_1_[3].png,1,0,1.702
currency_1_[4].png,1,0,1.731
currency_0_[0].png,0,2.769,2.787
currency_0_[1].png,0,0.434,2.147
currency_0_[2].png,0,0.652,2.669
currency_0_[3].png,0,2.189,2.689
currency_0_[4].png,0,3.351,2.751
page_1_[0].png,1,0,1.278
page_1_[1].png,1,0,1.185
page_1_[2].png,1,0,1.798
page_1_[3].png,1,0,0.768
page_1_[4].png,1,0,0.556
page_0_[0].png,0,0.0,2.755
page_0_[1].png,0,42.915,2.722
page_0_[2].png,0,6.027,2.265
page_0_[3].png,0,19.705,2.578
page_0_[4].png,0,6.911,2.455
unique_1_[0].png,1,0,0.587
unique_1_[1].png,1,0,0.466
unique_1_[2].png,1,0,1.931
unique_1_[3].png,1,0,1.702
unique_1_[4].png,1,0,1.731
unique_0_[0].png,0,4.043,2.787
unique_0_[1].png,0,3.022,2.147
unique_0_[2].png,0,11.671,2.669
unique_0_[3].png,0,1.523,2.689
unique_0_[4].png,0,0.239,2.751
leather_1_[0].png,1,0,1.278
leather_1_[1].png,1,0,1.185
leather_1_[2].png,1,0,1.798
leather_1_[3].png,1,0,0.768
leather_1_[4].png,1,0,0.556
leather_0_[0].png,0,2.571,2.755
leather_0_[1].png,0,4.019,2.722
leather_0_[2].png,0,6.158,2.265
leather_0_[3].png,0,3.81,2.578
leather_0_[4].png,0,0.994,2.455
similar_1_[0].png,1,0,0.64
similar_1_[1].png,1,0,1.126
similar_1_[2].png,1,0,1.071
similar_1_[3].png,1,0,1.52
similar_1_[4].png,1,0,1.214
similar_0_[0].png,0,1.641,1.986
